"MachineGuid","Cleared","DateTime","Disqualified","Grade","Guid","Held","LetGo","MissedHold","LifeRemainingSeconds","MachineGuid","MaxCombo","Modifiers","Pad","PercentDP","PlayerGuid","ProductID","Air","Chaos","Fakes","Freeze","Hands","Holds","Jumps","Lifts","Mines","Notes","Rolls","Stream","TapsAndHolds","Voltage","Score","StageGuid","SurviveSeconds","AvoidMine","CheckpointHit","CheckpointMiss","HitMine","Miss","W1","W2","W3","W4","W5","Dir","Title","Difficulty","Level","StepsType","_id","_index","_score","_type"
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"707b2091-9f38-4116-aabb-e56f9d6314eb",22,0,0,"0.000000",1dda8a3547c7dc6c,68,Overhead,33,"0.512200",3694d7d8e4a00efb,1,"0.320000","0.512232",0,"0.916667",0,22,12,0,0,"337.000000",0,"0.478261",325,"0.178736",607280,"d35f048a-9420-435b-afef-0fa121c5719c","109.237083",0,0,0,0,14,117,87,79,42,14,"Songs/16 DDR A/Poochie/",Poochie,Medium,12,"dance-single",TjGGQWsBSsSJMY2Inhd5,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier04,"99057230-0ae7-43b4-aa21-089d4aabd6bb",2,0,0,"0.000000",1dda8a3547c7dc6c,180,"1.5x, Overhead",33,"0.715500",3694d7d8e4a00efb,1,"0.789474","0.715589",0,"1.000000",0,2,38,0,0,"434.000000",0,"0.746575",396,"0.453675",842570,"a7b8aac5-8a88-447f-a3e9-9e4175d7be4f","119.519798",0,0,0,0,2,182,115,81,18,2,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Medium,11,"dance-single",VDGGQWsBSsSJMY2Inheq,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier04,"1b033fc5-98b1-4b3c-ab60-10676d1723d5",0,0,0,"0.000000",1dda8a3547c7dc6c,66,"1.5x, Overhead",33,"0.700800",3694d7d8e4a00efb,1,"1.000000","0.700855",0,"0.000000",0,0,1,0,0,"78.000000",0,"0.734177",77,"0.874506",845720,"2e0663ac-6344-4d3f-aa92-4eacad872674","119.600578",0,0,0,0,0,32,25,18,2,1,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Beginner,1,"dance-single",ZDGGQWsBSsSJMY2Inxcs,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier05,"85d8ac8b-e168-483b-a744-26c67112f253",33,1,0,"0.000000",1dda8a3547c7dc6c,69,"1.5x, Overhead",33,"0.660700",3694d7d8e4a00efb,1,"0.666667","0.660728",0,"0.970588",0,33,24,0,0,"415.000000",0,"0.656109",392,"0.130646",792810,"844db8c2-726c-488d-a6d9-ac98f85eabe2","126.133118",0,0,0,0,13,143,133,96,20,10,"Songs/16 DDR A/Come to Life/","Come to Life",Medium,12,"dance-single",azGGQWsBSsSJMY2Inxdi,stepmania,,result
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"96993cc4-a01e-49a9-a478-c7b41a0710af",2,0,0,"0.000000",1dda8a3547c7dc6c,150,"1.25x, Overhead",33,"0.622400",3694d7d8e4a00efb,1,"0.546875","0.622472",0,"0.500000",0,2,54,0,0,"470.000000",0,"0.629703",416,"0.386223",761610,"455b827e-e9bf-4864-a729-0cf2c2efd5ca","148.070847",0,0,0,0,17,149,135,108,20,7,"Songs/16 DDR A/DDR MEGAMIX/","DDR MEGAMIX",Medium,13,"dance-single",GTGGQWsBSsSJMY2IsBkI,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier03,"ae51bc52-6d28-4d0d-a33e-39d378973e97",2,0,0,"0.000000",1dda8a3547c7dc6c,362,"1.75x, Overhead",33,"0.793000",3694d7d8e4a00efb,1,"1.000000","0.793040",0,"1.000000",0,2,3,0,0,"365.000000",0,"0.857534",362,"1.000000",917360,"f4992b3c-30b1-45e0-a3f7-6f527bc20d55","120.792877",0,0,0,0,0,195,115,45,7,0,"Songs/16 DDR A/Kyun kyun bakkyun LOVE/","きゅん×きゅんばっきゅん☆LOVE",Medium,8,"dance-single",9DGGQWsBSsSJMY2Irhh1,stepmania,,result
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"c6f25e10-bd2b-4f77-a8e0-0e71200f00b2",0,0,0,"0.000000",1dda8a3547c7dc6c,37,"1.75x, Overhead",33,"0.072100",3694d7d8e4a00efb,1,"0.400000","0.072178",0,"0.000000",0,0,2,0,0,"70.000000",0,"0.072407",68,"0.081448",90160,"18b73e86-3578-47c6-a7f5-f51a5ea7a7e4","28.685575",0,0,0,0,9,18,17,22,11,2,"Songs/16 DDR A/Electric Dance System Music/","Electric Dance System Music",Hard,14,"dance-single",izGGQWsBSsSJMY2Iqhhr,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier04,"74c8d710-4462-47d9-ae4e-abe6e1fbb98e",19,0,0,"0.000000",1dda8a3547c7dc6c,137,"2x, Overhead",33,"0.675000",3694d7d8e4a00efb,1,"0.538462","0.675047",0,"1.000000",0,19,37,0,0,"368.000000",0,"0.666667",331,"0.385616",809520,"909a68d0-fd60-4597-a888-768f683a6ed0","108.772263",0,0,0,0,5,125,100,93,13,3,"Songs/16 DDR A/Himawari sunset/","向日葵サンセット",Hard,13,"dance-single",mzGGQWsBSsSJMY2IqxgK,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier04,"67c4f556-ff51-4afe-a779-d30ad57c6fac",7,0,0,"0.000000",1dda8a3547c7dc6c,157,"1.5x, Overhead",33,"0.727400",3694d7d8e4a00efb,1,"0.763158","0.727451",0,"1.000000",0,7,36,0,0,"362.000000",0,"0.754717",326,"0.463339",851350,"1c90e02e-d262-4f89-a7a4-e0e8f0a9bfa1","94.818756",0,0,0,0,5,155,97,62,12,2,"Songs/16 DDR A/Youkoso Japari Park e/","ようこそジャパリパークへ",Challenge,12,"dance-single",oDGGQWsBSsSJMY2IqxhI,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier05,"b0a62a4b-7274-4708-a817-c1c3ee58a5d7",22,0,0,"0.000000",1dda8a3547c7dc6c,83,"1.75x, Overhead",33,"0.625500",3694d7d8e4a00efb,1,"0.636364","0.625559",0,"1.000000",0,22,54,0,0,"385.000000",0,"0.618227",331,"0.262278",742190,"b4903b1b-68ba-4650-a654-4b482fcf4e4d","94.417816",0,0,0,0,18,123,87,91,30,2,"Songs/15 DDR 2014/Maware! Setsugetsuka/","回レ！雪月花",Challenge,13,"dance-single",PTGGQWsBSsSJMY2InRfA,stepmania,,result
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"2076b552-f9f4-4fc1-a424-226e5bee4a36",0,0,0,"0.000000",1dda8a3547c7dc6c,16,"2.5x, Overhead",33,"0.051400",3694d7d8e4a00efb,1,"0.000000","0.051399",0,"0.000000",0,0,0,0,0,"61.000000",0,"0.051562",59,"0.022053",63030,"0f185a33-dcb2-4725-ad75-1daaafc08d04","21.546427",0,0,0,0,7,18,14,19,8,5,"Songs/15 DDR 2014/Ayakashi kakushi/","妖隠し -あやかしかくし-",Hard,14,"dance-single",WTGGQWsBSsSJMY2InhfN,stepmania,,result
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"f3678096-d443-4c52-a1fe-27179a15d67b",24,0,0,"0.000000",1dda8a3547c7dc6c,67,"1.75x, Overhead",33,"0.437600",3694d7d8e4a00efb,1,"0.341463","0.437632",0,"0.750000",0,24,42,0,0,"326.000000",0,"0.434034",282,"0.124956",517590,"6add8b2d-d568-44f0-a6d5-898077e9f419","80.899559",0,0,0,0,20,106,87,57,31,15,"Songs/16 DDR A/Love Shine wonderful mix/","Love♡Shine わんだふるmix",Challenge,14,"dance-single",DTGGQWsBSsSJMY2IrxmQ,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier06,"180b2e9b-5707-419f-a670-4fb3831372a4",28,0,0,"0.000000",1dda8a3547c7dc6c,84,"1.25x, Overhead",33,"0.562800",3694d7d8e4a00efb,1,"0.533333","0.562814",0,"1.000000",0,28,44,0,0,"386.000000",0,"0.525301",343,"0.219239",677740,"ff6fc994-9892-49e6-ae31-212687c210f5","101.853073",0,0,0,0,18,103,88,103,48,10,"Songs/16 DDR A/Determination/",Determination,Hard,14,"dance-single",FzGGQWsBSsSJMY2Irxnr,stepmania,,result
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"84be19fa-7248-4373-a235-bf51026287b4",23,1,0,"0.000000",1dda8a3547c7dc6c,37,"1.5x, Overhead",33,"0.181900",3694d7d8e4a00efb,1,"0.000000","0.181982",0,"0.365079",0,23,7,0,0,"240.000000",0,"0.147518",233,"0.067590",225590,"6322dd4d-6562-4345-a036-410dc30f2648","55.723301",0,0,0,0,14,45,57,88,43,11,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",pzGGQWsBSsSJMY2Iqxh6,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier04,"66f477c4-3ff7-4169-aae0-677ff1a36e89",2,0,0,"0.000000",1dda8a3547c7dc6c,155,"2x, Overhead",33,"0.698700",3694d7d8e4a00efb,1,"0.731707","0.698795",0,"1.000000",0,2,41,0,0,"366.000000",0,"0.695418",326,"0.464218",829630,"161515e8-6fd2-4815-a7cc-cc32f7c9e160","125.331955",0,0,0,0,1,142,94,76,13,4,"Songs/16 DDR A/Kuranogawa ondo/","倉野川音頭",Hard,11,"dance-single",szGGQWsBSsSJMY2Iqxjq,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier05,"d0230845-831a-4a11-a4eb-23920d847845",9,0,0,"0.000000",1dda8a3547c7dc6c,99,"1.25x, Overhead",33,"0.655200",3694d7d8e4a00efb,1,"0.714286","0.655201",0,"1.000000",0,9,19,0,0,"398.000000",0,"0.675418",379,"0.252125",772130,"5b7d4620-0788-47b4-abc4-619aea6c0462","110.775726",0,0,0,0,12,161,107,76,34,8,"Songs/16 DDR A/Rokuchounen to ichiya monogatari/","六兆年と一夜物語",Hard,12,"dance-single",VTGGQWsBSsSJMY2Inher,stepmania,,result
1dda8a3547c7dc6c,false,"June 4th 2019, 00:00:00.000",0,Failed,"d62a787c-c694-4ab4-a5ea-58605475c1fc",10,0,0,"0.000000",1dda8a3547c7dc6c,117,"1.75x, Overhead",33,"0.450000",3694d7d8e4a00efb,1,"0.437500","0.450094",0,"0.833333",0,10,10,0,0,"391.000000",0,"0.424299",381,"0.241649",540320,"86038c2e-f712-4ecf-ae21-a8ee2b9c4418","96.437660",0,0,0,0,22,131,89,116,43,14,"Songs/15 DDR 2014/Setsuna Trip/","セツナトリップ",Hard,14,"dance-single",WDGGQWsBSsSJMY2InhfI,stepmania,,result
1dda8a3547c7dc6c,true,"June 4th 2019, 00:00:00.000",0,Tier04,"33f8ed57-5ef9-453b-ac5e-2ad26846f05f",16,0,0,"0.000000",1dda8a3547c7dc6c,122,"1.25x, Overhead",33,"0.670600",3694d7d8e4a00efb,1,"0.568182","0.670616",0,"1.000000",0,16,43,0,0,"442.000000",0,"0.653333",400,"0.326196",802210,"c801b0dd-25c9-4082-a7b8-196959bfc081","116.514755",0,0,0,0,6,154,110,119,16,1,"Songs/15 DDR 2014/Bamboo Sword Girl/","バンブーソード・ガール",Medium,11,"dance-single",WjGGQWsBSsSJMY2Inhfd,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"e90c73f1-13c5-43f8-a394-009d00504ee6",25,0,0,"0.000000",1dda8a3547c7dc6c,135,"1.75x, Overhead",33,"0.642700",3694d7d8e4a00efb,1,"0.200000","0.642706",0,"1.000000",0,25,10,0,0,"437.000000",0,"0.626638",427,"0.351569",763050,"3053eb96-78b1-4b75-ad26-9052934b9bdb","107.535522",0,0,0,0,13,163,120,108,36,8,"Songs/16 DDR A/Dadadadadadadadadada/","打打打打打打打打打打",Hard,13,"dance-single","6zGGQWsBSsSJMY2IuBk_",stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"ee67217e-c316-42b8-a774-6e5afc0b8976",12,0,0,"0.000000",1dda8a3547c7dc6c,125,"1.5x, Overhead",33,"0.628800",3694d7d8e4a00efb,1,"0.380952","0.628807",0,"1.000000",0,12,20,0,0,"396.000000",0,"0.608696",377,"0.231066",755880,"152cffdb-048e-403d-aefe-30e4219d34b2","118.292114",0,0,0,0,8,138,100,114,24,9,"Songs/16 DDR A/Far east nightbird kors k Remix -DDR edit ver-/","Far east nightbird kors k Remix -DDR edit ver-",Hard,13,"dance-single",HjGGQWsBSsSJMY2Iuhoj,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"b3b86346-d955-4f27-a2c8-ea7e218144df",6,0,0,"0.000000",1dda8a3547c7dc6c,130,"1.5x, Overhead",33,"0.577100",3694d7d8e4a00efb,1,"0.692308","0.577153",0,"1.000000",0,6,25,0,0,"391.000000",0,"0.564477",365,"0.352684",708860,"43e239e5-10b3-4af5-aa4d-2617d4b26258","108.172485",0,0,0,0,12,115,100,114,36,8,"Songs/16 DDR A/Fly far bounce/","Fly far bounce",Hard,13,"dance-single",LTGGQWsBSsSJMY2IuhqX,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"12e565e2-6777-43ef-a9ab-de51ce67351c",0,0,0,"0.000000",1dda8a3547c7dc6c,12,"1.5x, Overhead",33,"0.052600",3694d7d8e4a00efb,1,"0.000000","0.052660",0,"0.000000",0,0,1,0,0,"58.000000",0,"0.051322",54,"0.018381",62460,"5171ee33-23ff-4044-a3e5-eb79b1197b81","20.606750",0,0,0,0,7,20,13,11,9,4,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Hard,15,"dance-single",PDGGQWsBSsSJMY2Iuxoc,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"945b6c72-4670-4b8f-a693-6c80e05e9d79",6,0,0,"0.000000",1dda8a3547c7dc6c,198,"1.5x, Overhead",33,"0.680500",3694d7d8e4a00efb,1,"0.526316","0.680556",0,"1.000000",0,6,19,0,0,"416.000000",0,"0.686461",397,"0.498359",823660,"17a59b0f-3991-4c81-a25b-a486b8dda53e","119.372406",0,0,0,0,2,153,124,108,12,3,"Songs/16 DDR A/RISING FIRE HAWK/","RISING FIRE HAWK",Medium,11,"dance-single",DjGGQWsBSsSJMY2IkRbR,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"a1340354-aef1-4dcc-a60d-3990fbfdf4ae",13,0,0,"0.000000",1dda8a3547c7dc6c,296,Overhead,33,"0.705900",3694d7d8e4a00efb,1,"0.714286","0.705979",0,"1.000000",0,13,35,0,0,"428.000000",0,"0.736597",393,"0.759126",846700,"fe664530-8971-472f-a6d8-bb59435e28e5","140.706131",0,0,0,0,0,158,130,89,16,1,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Medium,10,"dance-single",FjGGQWsBSsSJMY2IkhYU,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"9b2d6e48-dd30-4c81-af83-8a1d36396875",0,0,0,"0.000000",1dda8a3547c7dc6c,82,"1.5x, Overhead",33,"0.338500",3694d7d8e4a00efb,1,"0.000000","0.338578",0,"0.000000",0,0,3,0,0,"329.000000",0,"0.341463",326,"0.127986",422860,"3782d076-f34c-4202-a3b3-588d11b75032","78.421814",0,0,0,0,18,95,99,98,33,11,"Songs/16 DDR A/Kurokami midareshi shura to narite ~Rin edition~/","黒髪乱れし修羅となりて～凛edition～",Hard,14,"dance-single",CDGGQWsBSsSJMY2IkRaT,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"8fb2e057-a840-4253-adb4-56a4901403bd",30,0,0,"0.000000",1dda8a3547c7dc6c,155,"2x, Overhead",33,"0.763100",3694d7d8e4a00efb,1,"0.909091","0.763158",0,"1.000000",0,30,11,0,0,"357.000000",0,"0.795014",346,"0.433007",890320,"3c57b56d-3164-4bff-a9e8-eb7c99f1b7bf","107.854355",0,0,0,0,2,162,115,64,5,2,"Songs/16 DDR A/Yi-er fanclub/","いーあるふぁんくらぶ",Hard,12,"dance-single",PzGGQWsBSsSJMY2IkxaI,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"98c96ba4-15c8-4ab3-a6c8-9788e73e71eb",42,0,0,"0.000000",1dda8a3547c7dc6c,171,"2x, Overhead",33,"0.712900",3694d7d8e4a00efb,1,"0.722222","0.712939",0,"1.000000",0,42,36,0,0,"380.000000",0,"0.715405",344,"0.502952",847580,"46f4922e-74ec-443a-ad13-09108090f8ec","111.614502",0,0,0,0,1,129,116,87,12,2,"Songs/16 DDR A/Start a New Day/","Start a New Day",Medium,11,"dance-single",XDGGQWsBSsSJMY2IlBZr,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier03,"59e92b4d-3f12-4abe-a9af-7d3232793c0d",15,0,0,"0.000000",1dda8a3547c7dc6c,271,"2x, Overhead",33,"0.768200",3694d7d8e4a00efb,1,"0.913043","0.768271",0,"1.000000",0,15,23,0,0,"381.000000",0,"0.827225",358,"0.784345",903280,"5eb4e377-87f0-4e55-ab0b-01527ad53d59","118.490959",0,0,0,0,0,170,127,53,8,1,"Songs/16 DDR A/Ai kotoba/","愛言葉",Hard,11,"dance-single",GDGGQWsBSsSJMY2IuRrm,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"89682254-0c6d-4276-ad67-9d51c6d3f7e2",26,0,0,"0.000000",1dda8a3547c7dc6c,86,"1.5x, Overhead",33,"0.672100",3694d7d8e4a00efb,1,"0.777778","0.672157",0,"1.000000",0,26,27,0,0,"408.000000",0,"0.661972",381,"0.292012",793240,"178e7ade-d6b2-4c26-ac2f-c09ccd486a46","110.692276",0,0,0,0,10,155,109,96,21,8,"Songs/16 DDR A/Ishtar/",Ishtar,Hard,14,"dance-single",IzGGQWsBSsSJMY2IuhpD,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"9b0bc059-c36a-46db-a6b1-b7cf03831b2f",15,0,0,"0.000000",1dda8a3547c7dc6c,57,"1.5x, Overhead",33,"0.379500",3694d7d8e4a00efb,1,"0.242424","0.379585",0,"0.882353",0,15,15,0,0,"242.000000",0,"0.345622",226,"0.157436",445030,"13721f57-8e55-4270-a1fa-593d843ef158","86.819199",0,0,0,0,12,88,53,61,24,13,"Songs/16 DDR A/CHAOS Terror-Tech Mix/","CHAOS Terror-Tech Mix",Medium,12,"dance-single",RDGGQWsBSsSJMY2Iuxpd,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier06,"c8eb4b39-2e46-4e46-a4c2-b7495e389ad8",16,0,0,"0.000000",1dda8a3547c7dc6c,118,"1.25x, Overhead",33,"0.558600",3694d7d8e4a00efb,1,"0.576923","0.558677",0,"1.000000",0,16,24,0,0,"515.000000",0,"0.512868",489,"0.291067",677020,"bfefd075-b9c6-4241-ab57-0f99c12672f2","126.692574",0,0,0,0,17,153,112,164,60,12,"Songs/16 DDR A/Grand Chariot/","Grand Chariot",Hard,13,"dance-single",TTGGQWsBSsSJMY2Iuxqn,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"ed9f4ddd-aaee-4ba2-aaa2-8868fc4b6b32",26,0,0,"0.000000",1dda8a3547c7dc6c,76,"1.25x, Overhead",33,"0.605000",3694d7d8e4a00efb,1,"0.461538","0.605031",0,"1.000000",0,26,60,0,0,"535.000000",0,"0.572935",474,"0.153169",729340,"47f34e9b-42d7-4bb6-aa36-f633a15cb7d8","124.494255",0,0,0,0,15,160,130,144,39,16,"Songs/16 DDR A/Catch Our Fire!/","Catch Our Fire!",Medium,13,"dance-single",VzGGQWsBSsSJMY2Iuxry,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier03,"d78f6742-dbc2-45c2-a904-8d01c6ea62d8",20,1,0,"0.000000",1dda8a3547c7dc6c,205,"2x, Overhead",33,"0.790300",3694d7d8e4a00efb,1,"0.828125","0.790378",0,"0.952381",0,20,64,0,0,"430.000000",0,"0.819026",366,"0.574307",909390,"e0940912-c806-48b8-a7ad-eebe0f7b94bb","128.392288",0,0,0,0,0,193,112,57,4,1,"Songs/16 DDR A/Mousou zei/","妄想税",Hard,11,"dance-single",ITGGQWsBSsSJMY2Iuho0,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"d1e9ea77-8d2a-45fe-aba0-8f19b47bb7df",6,0,0,"0.000000",1dda8a3547c7dc6c,28,"1.5x, Overhead",33,"0.155000",3694d7d8e4a00efb,1,"0.060976","0.155039",0,"0.187500",0,6,12,0,0,"121.000000",0,"0.133843",107,"0.044852",186470,"a986960f-9da5-4dc6-a754-bbf3d389c7fe","36.262955",0,0,0,0,11,37,28,35,7,5,"Songs/16 DDR A/Love Shine wonderful mix/","Love♡Shine わんだふるmix",Challenge,14,"dance-single",ODGGQWsBSsSJMY2IkxZP,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"0b0ad3d0-41ec-4107-a12e-382493569af4",18,0,1,"0.000000",1dda8a3547c7dc6c,197,"1.75x, Overhead",33,"0.701000",3694d7d8e4a00efb,1,"0.820000","0.701039",0,"0.947368",0,18,49,0,0,"439.000000",0,"0.720982",391,"0.470042",819410,"cb7d1c4b-e40b-41d7-ac86-cdfcb6f315af","135.689087",0,0,0,0,4,174,108,85,23,4,"Songs/16 DDR A/Luminous days/","ルミナスデイズ",Hard,12,"dance-single",PTGGQWsBSsSJMY2IkxZ7,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"0f962663-0e8a-4045-a256-0f767acf9446",16,0,1,"0.000000",1dda8a3547c7dc6c,164,"2x, Overhead",33,"0.676300",3694d7d8e4a00efb,1,"0.655738","0.676316",0,"0.941176",0,16,60,0,0,"409.000000",0,"0.716981",352,"0.369118",813850,"946ffd61-dfa1-436f-a03d-79edf5876f3d","121.831886",0,0,0,0,6,135,124,70,20,8,"Songs/16 DDR A/SLoWMoTIoN/","すろぉもぉしょん",Hard,12,"dance-single",TTGGQWsBSsSJMY2Ikxb6,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier04,"3e0556f4-9694-40d7-a250-7e2ad70b4e7f",3,0,0,"0.000000",1dda8a3547c7dc6c,224,"1.5x, Overhead",33,"0.688700",3694d7d8e4a00efb,1,"0.842105","0.688699",0,"1.000000",0,3,19,0,0,"473.000000",0,"0.713402",456,"0.500599",817480,"009e1898-b772-4d18-a77a-c4e4f4bcc056","126.169846",0,0,0,0,3,197,134,101,23,8,"Songs/16 DDR A/Sephirot/",Sephirot,Hard,12,"dance-single",FDGGQWsBSsSJMY2IkhYK,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"28f182b2-b9d7-46ad-a11e-b485799cff0f",1,0,0,"0.000000",1dda8a3547c7dc6c,69,"1.25x, Overhead",33,"0.119700",3694d7d8e4a00efb,1,"0.000000","0.119767",0,"0.083333",0,1,0,0,0,"118.000000",0,"0.123223",118,"0.104292",140200,"bb4f2913-645b-44fa-a6c9-fceaca9f085f","36.585339",0,0,0,0,11,49,29,21,18,7,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",GjGGQWsBSsSJMY2IkhZM,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"3f985f6a-7257-449c-a57c-074e4ab8853d",22,0,0,"0.000000",1dda8a3547c7dc6c,123,"1.5x, Overhead",33,"0.618400",3694d7d8e4a00efb,1,"0.800000","0.618440",0,"1.000000",0,22,35,0,0,"456.000000",0,"0.623188",421,"0.295819",735030,"6a01fee1-d569-4f21-a106-1d6d51ece857","113.111588",0,0,0,0,11,157,115,105,44,16,"Songs/16 DDR A/Juuniseiza no seiiki/","十二星座の聖域",Hard,13,"dance-single",ITGGQWsBSsSJMY2IkhaO,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"7feaca94-596a-4ae7-ae58-82469e9aea63",16,0,0,"0.000000",1dda8a3547c7dc6c,42,"1.5x, Overhead",33,"0.212300",3694d7d8e4a00efb,1,"0.040000","0.212321",0,"0.484848",0,16,6,0,0,"196.000000",0,"0.193980",190,"0.077731",250690,"2889f16e-5111-4013-a188-d9c7dab7cc87","51.139446",0,0,0,0,13,66,47,49,26,11,"Songs/16 DDR A/Shunpuu blowing wind/","春風ブローインウィンド",Hard,15,"dance-single",NDGGQWsBSsSJMY2IkxYw,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier05,"d3dba0dd-45cc-476e-ab49-fbab5d4641d2",15,1,0,"0.000000",1dda8a3547c7dc6c,66,"1.5x, Overhead",33,"0.587300",3694d7d8e4a00efb,1,"0.500000","0.587387",0,"0.937500",0,15,27,0,0,"357.000000",0,"0.562827",332,"0.211212",704990,"2e6aa796-6da1-4844-a59a-c47582e66c04","109.613037",0,0,0,0,16,114,88,89,40,7,"Songs/16 DDR A/Hopeful/",Hopeful,Hard,13,"dance-single",NjGGQWsBSsSJMY2IkxZC,stepmania,,result
1dda8a3547c7dc6c,false,"June 3rd 2019, 00:00:00.000",0,Failed,"dcfe26a3-32f9-48b7-a81b-7a802a7ed446",2,0,1,"0.000000",1dda8a3547c7dc6c,70,"1.25x, Overhead",33,"0.147400",3694d7d8e4a00efb,1,"0.139535","0.147401",0,"0.133333",0,2,7,0,0,"192.000000",0,"0.141192",184,"0.105204",178430,"4d9fea9d-a724-4ce9-ad64-ae389b833689","42.923569",0,0,0,0,16,60,42,59,23,3,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Challenge,15,"dance-single",OzGGQWsBSsSJMY2IkxZo,stepmania,,result
1dda8a3547c7dc6c,true,"June 3rd 2019, 00:00:00.000",0,Tier06,"3b220453-672a-4739-a5f5-32609361c98e",9,0,0,"0.000000",1dda8a3547c7dc6c,74,"1.5x, Overhead",33,"0.573600",3694d7d8e4a00efb,1,"0.567568","0.573659",0,"1.000000",0,9,73,0,0,"524.000000",0,"0.566547",450,"0.145873",696090,"a5bce5cd-09cc-4410-aa40-b825e77ff325","116.274376",0,0,0,0,22,150,120,128,52,10,"Songs/16 DDR A/Plain Asia -PHQ remix-/","プレインエイジア -PHQ remix-",Hard,13,"dance-single",SzGGQWsBSsSJMY2IuxqR,stepmania,,result
